sample_id,haplotype,assembly_name,location
HG00253,1,HG00253_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG00253/assemblies/release2/alignments/winnowmap/GRCh38_no_alt/HG00253.GRCh38_no_alt.hap1.sorted.bam.bai
HG00253,2,HG00253_hap2_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG00253/assemblies/release2/alignments/winnowmap/GRCh38_no_alt/HG00253.GRCh38_no_alt.hap2.sorted.bam.bai
HG00272,1,HG00272_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG00272/assemblies/release2/alignments/winnowmap/GRCh38_no_alt/HG00272.GRCh38_no_alt.hap1.sorted.bam.bai
HG00272,2,HG00272_hap2_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG00272/assemblies/release2/alignments/winnowmap/GRCh38_no_alt/HG00272.GRCh38_no_alt.hap2.sorted.bam.bai
HG00280,1,HG00280_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG00280/assemblies/release2/alignments/winnowmap/GRCh38_no_alt/HG00280.GRCh38_no_alt.hap1.sorted.bam.bai
HG00280,2,HG00280_hap2_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG00280/assemblies/release2/alignments/winnowmap/GRCh38_no_alt/HG00280.GRCh38_no_alt.hap2.sorted.bam.bai
HG00290,1,HG00290_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG00290/assemblies/release2/alignments/winnowmap/GRCh38_no_alt/HG00290.GRCh38_no_alt.hap1.sorted.bam.bai
HG00290,2,HG00290_hap2_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG00290/assemblies/release2/alignments/winnowmap/GRCh38_no_alt/HG00290.GRCh38_no_alt.hap2.sorted.bam.bai
HG00320,1,HG00320_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG00320/assemblies/release2/alignments/winnowmap/GRCh38_no_alt/HG00320.GRCh38_no_alt.hap1.sorted.bam.bai
HG00320,2,HG00320_hap2_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG00320/assemblies/release2/alignments/winnowmap/GRCh38_no_alt/HG00320.GRCh38_no_alt.hap2.sorted.bam.bai
HG00321,1,HG00321_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG00321/assemblies/release2/alignments/winnowmap/GRCh38_no_alt/HG00321.GRCh38_no_alt.hap1.sorted.bam.bai
HG00321,2,HG00321_hap2_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG00321/assemblies/release2/alignments/winnowmap/GRCh38_no_alt/HG00321.GRCh38_no_alt.hap2.sorted.bam.bai
HG00323,1,HG00323_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG00323/assemblies/release2/alignments/winnowmap/GRCh38_no_alt/HG00323.GRCh38_no_alt.hap1.sorted.bam.bai
HG00323,2,HG00323_hap2_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG00323/assemblies/release2/alignments/winnowmap/GRCh38_no_alt/HG00323.GRCh38_no_alt.hap2.sorted.bam.bai
HG00329,1,HG00329_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG00329/assemblies/release2/alignments/winnowmap/GRCh38_no_alt/HG00329.GRCh38_no_alt.hap1.sorted.bam.bai
HG00329,2,HG00329_hap2_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG00329/assemblies/release2/alignments/winnowmap/GRCh38_no_alt/HG00329.GRCh38_no_alt.hap2.sorted.bam.bai
HG00344,1,HG00344_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG00344/assemblies/release2/alignments/winnowmap/GRCh38_no_alt/HG00344.GRCh38_no_alt.hap1.sorted.bam.bai
HG00344,2,HG00344_hap2_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG00344/assemblies/release2/alignments/winnowmap/GRCh38_no_alt/HG00344.GRCh38_no_alt.hap2.sorted.bam.bai
HG00350,1,HG00350_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG00350/assemblies/release2/alignments/winnowmap/GRCh38_no_alt/HG00350.GRCh38_no_alt.hap1.sorted.bam.bai
HG00350,2,HG00350_hap2_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG00350/assemblies/release2/alignments/winnowmap/GRCh38_no_alt/HG00350.GRCh38_no_alt.hap2.sorted.bam.bai
HG00408,1,HG00408_pat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG00408/assemblies/release2/alignments/winnowmap/GRCh38_no_alt/HG00408.GRCh38_no_alt.hap1.sorted.bam.bai
HG00408,2,HG00408_mat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG00408/assemblies/release2/alignments/winnowmap/GRCh38_no_alt/HG00408.GRCh38_no_alt.hap2.sorted.bam.bai
HG00423,1,HG00423_pat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG00423/assemblies/release2/alignments/winnowmap/GRCh38_no_alt/HG00423.GRCh38_no_alt.hap1.sorted.bam.bai
HG00423,2,HG00423_mat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG00423/assemblies/release2/alignments/winnowmap/GRCh38_no_alt/HG00423.GRCh38_no_alt.hap2.sorted.bam.bai
HG00438,1,HG00438_pat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG00438/assemblies/release2/alignments/winnowmap/GRCh38_no_alt/HG00438.GRCh38_no_alt.hap1.sorted.bam.bai
HG00438,2,HG00438_mat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG00438/assemblies/release2/alignments/winnowmap/GRCh38_no_alt/HG00438.GRCh38_no_alt.hap2.sorted.bam.bai
HG005,1,HG005_pat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC_PLUS/HG005/assemblies/release2/alignments/winnowmap/GRCh38_no_alt/HG005.GRCh38_no_alt.hap1.sorted.bam.bai
HG005,2,HG005_mat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC_PLUS/HG005/assemblies/release2/alignments/winnowmap/GRCh38_no_alt/HG005.GRCh38_no_alt.hap2.sorted.bam.bai
HG00544,1,HG00544_pat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG00544/assemblies/release2/alignments/winnowmap/GRCh38_no_alt/HG00544.GRCh38_no_alt.hap1.sorted.bam.bai
HG00544,2,HG00544_mat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG00544/assemblies/release2/alignments/winnowmap/GRCh38_no_alt/HG00544.GRCh38_no_alt.hap2.sorted.bam.bai
HG00558,1,HG00558_pat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG00558/assemblies/release2/alignments/winnowmap/GRCh38_no_alt/HG00558.GRCh38_no_alt.hap1.sorted.bam.bai
HG00558,2,HG00558_mat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG00558/assemblies/release2/alignments/winnowmap/GRCh38_no_alt/HG00558.GRCh38_no_alt.hap2.sorted.bam.bai
HG00597,1,HG00597_pat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG00597/assemblies/release2/alignments/winnowmap/GRCh38_no_alt/HG00597.GRCh38_no_alt.hap1.sorted.bam.bai
HG00597,2,HG00597_mat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG00597/assemblies/release2/alignments/winnowmap/GRCh38_no_alt/HG00597.GRCh38_no_alt.hap2.sorted.bam.bai
HG00609,1,HG00609_pat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG00609/assemblies/release2/alignments/winnowmap/GRCh38_no_alt/HG00609.GRCh38_no_alt.hap1.sorted.bam.bai
HG00609,2,HG00609_mat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG00609/assemblies/release2/alignments/winnowmap/GRCh38_no_alt/HG00609.GRCh38_no_alt.hap2.sorted.bam.bai
HG00621,1,HG00621_pat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG00621/assemblies/release2/alignments/winnowmap/GRCh38_no_alt/HG00621.GRCh38_no_alt.hap1.sorted.bam.bai
HG00621,2,HG00621_mat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG00621/assemblies/release2/alignments/winnowmap/GRCh38_no_alt/HG00621.GRCh38_no_alt.hap2.sorted.bam.bai
HG00639,1,HG00639_pat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG00639/assemblies/release2/alignments/winnowmap/GRCh38_no_alt/HG00639.GRCh38_no_alt.hap1.sorted.bam.bai
HG00639,2,HG00639_mat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG00639/assemblies/release2/alignments/winnowmap/GRCh38_no_alt/HG00639.GRCh38_no_alt.hap2.sorted.bam.bai
HG00642,1,HG00642_pat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG00642/assemblies/release2/alignments/winnowmap/GRCh38_no_alt/HG00642.GRCh38_no_alt.hap1.sorted.bam.bai
HG00642,2,HG00642_mat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG00642/assemblies/release2/alignments/winnowmap/GRCh38_no_alt/HG00642.GRCh38_no_alt.hap2.sorted.bam.bai
HG00658,1,HG00658_pat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG00658/assemblies/release2/alignments/winnowmap/GRCh38_no_alt/HG00658.GRCh38_no_alt.hap1.sorted.bam.bai
HG00658,2,HG00658_mat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG00658/assemblies/release2/alignments/winnowmap/GRCh38_no_alt/HG00658.GRCh38_no_alt.hap2.sorted.bam.bai
HG00673,1,HG00673_pat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG00673/assemblies/release2/alignments/winnowmap/GRCh38_no_alt/HG00673.GRCh38_no_alt.hap1.sorted.bam.bai
HG00673,2,HG00673_mat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG00673/assemblies/release2/alignments/winnowmap/GRCh38_no_alt/HG00673.GRCh38_no_alt.hap2.sorted.bam.bai
HG00706,1,HG00706_pat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG00706/assemblies/release2/alignments/winnowmap/GRCh38_no_alt/HG00706.GRCh38_no_alt.hap1.sorted.bam.bai
HG00706,2,HG00706_mat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG00706/assemblies/release2/alignments/winnowmap/GRCh38_no_alt/HG00706.GRCh38_no_alt.hap2.sorted.bam.bai
HG00733,1,HG00733_pat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC_PLUS/HG00733/assemblies/release2/alignments/winnowmap/GRCh38_no_alt/HG00733.GRCh38_no_alt.hap1.sorted.bam.bai
HG00733,2,HG00733_mat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC_PLUS/HG00733/assemblies/release2/alignments/winnowmap/GRCh38_no_alt/HG00733.GRCh38_no_alt.hap2.sorted.bam.bai
HG00735,1,HG00735_pat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG00735/assemblies/release2/alignments/winnowmap/GRCh38_no_alt/HG00735.GRCh38_no_alt.hap1.sorted.bam.bai
HG00735,2,HG00735_mat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG00735/assemblies/release2/alignments/winnowmap/GRCh38_no_alt/HG00735.GRCh38_no_alt.hap2.sorted.bam.bai
HG00738,1,HG00738_pat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG00738/assemblies/release2/alignments/winnowmap/GRCh38_no_alt/HG00738.GRCh38_no_alt.hap1.sorted.bam.bai
HG00738,2,HG00738_mat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG00738/assemblies/release2/alignments/winnowmap/GRCh38_no_alt/HG00738.GRCh38_no_alt.hap2.sorted.bam.bai
HG00741,1,HG00741_pat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG00741/assemblies/release2/alignments/winnowmap/GRCh38_no_alt/HG00741.GRCh38_no_alt.hap1.sorted.bam.bai
HG00741,2,HG00741_mat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG00741/assemblies/release2/alignments/winnowmap/GRCh38_no_alt/HG00741.GRCh38_no_alt.hap2.sorted.bam.bai
HG01071,1,HG01071_pat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG01071/assemblies/release2/alignments/winnowmap/GRCh38_no_alt/HG01071.GRCh38_no_alt.hap1.sorted.bam.bai
HG01071,2,HG01071_mat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG01071/assemblies/release2/alignments/winnowmap/GRCh38_no_alt/HG01071.GRCh38_no_alt.hap2.sorted.bam.bai
HG01074,1,HG01074_pat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG01074/assemblies/release2/alignments/winnowmap/GRCh38_no_alt/HG01074.GRCh38_no_alt.hap1.sorted.bam.bai
HG01074,2,HG01074_mat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG01074/assemblies/release2/alignments/winnowmap/GRCh38_no_alt/HG01074.GRCh38_no_alt.hap2.sorted.bam.bai
HG01081,1,HG01081_pat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG01081/assemblies/release2/alignments/winnowmap/GRCh38_no_alt/HG01081.GRCh38_no_alt.hap1.sorted.bam.bai
HG01081,2,HG01081_mat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG01081/assemblies/release2/alignments/winnowmap/GRCh38_no_alt/HG01081.GRCh38_no_alt.hap2.sorted.bam.bai
HG01099,1,HG01099_pat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG01099/assemblies/release2/alignments/winnowmap/GRCh38_no_alt/HG01099.GRCh38_no_alt.hap1.sorted.bam.bai
HG01099,2,HG01099_mat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG01099/assemblies/release2/alignments/winnowmap/GRCh38_no_alt/HG01099.GRCh38_no_alt.hap2.sorted.bam.bai
HG01106,1,HG01106_pat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG01106/assemblies/release2/alignments/winnowmap/GRCh38_no_alt/HG01106.GRCh38_no_alt.hap1.sorted.bam.bai
HG01106,2,HG01106_mat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG01106/assemblies/release2/alignments/winnowmap/GRCh38_no_alt/HG01106.GRCh38_no_alt.hap2.sorted.bam.bai
HG01109,1,HG01109_pat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC_PLUS/HG01109/assemblies/release2/alignments/winnowmap/GRCh38_no_alt/HG01109.GRCh38_no_alt.hap1.sorted.bam.bai
HG01109,2,HG01109_mat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC_PLUS/HG01109/assemblies/release2/alignments/winnowmap/GRCh38_no_alt/HG01109.GRCh38_no_alt.hap2.sorted.bam.bai
HG01123,1,HG01123_pat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG01123/assemblies/release2/alignments/winnowmap/GRCh38_no_alt/HG01123.GRCh38_no_alt.hap1.sorted.bam.bai
HG01123,2,HG01123_mat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG01123/assemblies/release2/alignments/winnowmap/GRCh38_no_alt/HG01123.GRCh38_no_alt.hap2.sorted.bam.bai
HG01150,1,HG01150_pat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG01150/assemblies/release2/alignments/winnowmap/GRCh38_no_alt/HG01150.GRCh38_no_alt.hap1.sorted.bam.bai
HG01150,2,HG01150_mat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG01150/assemblies/release2/alignments/winnowmap/GRCh38_no_alt/HG01150.GRCh38_no_alt.hap2.sorted.bam.bai
HG01167,1,HG01167_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG01167/assemblies/release2/alignments/winnowmap/GRCh38_no_alt/HG01167.GRCh38_no_alt.hap1.sorted.bam.bai
HG01167,2,HG01167_hap2_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG01167/assemblies/release2/alignments/winnowmap/GRCh38_no_alt/HG01167.GRCh38_no_alt.hap2.sorted.bam.bai
HG01175,1,HG01175_pat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG01175/assemblies/release2/alignments/winnowmap/GRCh38_no_alt/HG01175.GRCh38_no_alt.hap1.sorted.bam.bai
HG01175,2,HG01175_mat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG01175/assemblies/release2/alignments/winnowmap/GRCh38_no_alt/HG01175.GRCh38_no_alt.hap2.sorted.bam.bai
HG01192,1,HG01192_pat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG01192/assemblies/release2/alignments/winnowmap/GRCh38_no_alt/HG01192.GRCh38_no_alt.hap1.sorted.bam.bai
HG01192,2,HG01192_mat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG01192/assemblies/release2/alignments/winnowmap/GRCh38_no_alt/HG01192.GRCh38_no_alt.hap2.sorted.bam.bai
HG01243,1,HG01243_pat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC_PLUS/HG01243/assemblies/release2/alignments/winnowmap/GRCh38_no_alt/HG01243.GRCh38_no_alt.hap1.sorted.bam.bai
HG01243,2,HG01243_mat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC_PLUS/HG01243/assemblies/release2/alignments/winnowmap/GRCh38_no_alt/HG01243.GRCh38_no_alt.hap2.sorted.bam.bai
HG01252,1,HG01252_pat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG01252/assemblies/release2/alignments/winnowmap/GRCh38_no_alt/HG01252.GRCh38_no_alt.hap1.sorted.bam.bai
HG01252,2,HG01252_mat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG01252/assemblies/release2/alignments/winnowmap/GRCh38_no_alt/HG01252.GRCh38_no_alt.hap2.sorted.bam.bai
HG01255,1,HG01255_pat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG01255/assemblies/release2/alignments/winnowmap/GRCh38_no_alt/HG01255.GRCh38_no_alt.hap1.sorted.bam.bai
HG01255,2,HG01255_mat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG01255/assemblies/release2/alignments/winnowmap/GRCh38_no_alt/HG01255.GRCh38_no_alt.hap2.sorted.bam.bai
HG01258,1,HG01258_pat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG01258/assemblies/release2/alignments/winnowmap/GRCh38_no_alt/HG01258.GRCh38_no_alt.hap1.sorted.bam.bai
HG01258,2,HG01258_mat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG01258/assemblies/release2/alignments/winnowmap/GRCh38_no_alt/HG01258.GRCh38_no_alt.hap2.sorted.bam.bai
HG01261,1,HG01261_pat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG01261/assemblies/release2/alignments/winnowmap/GRCh38_no_alt/HG01261.GRCh38_no_alt.hap1.sorted.bam.bai
HG01261,2,HG01261_mat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG01261/assemblies/release2/alignments/winnowmap/GRCh38_no_alt/HG01261.GRCh38_no_alt.hap2.sorted.bam.bai
HG01346,1,HG01346_pat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG01346/assemblies/release2/alignments/winnowmap/GRCh38_no_alt/HG01346.GRCh38_no_alt.hap1.sorted.bam.bai
HG01346,2,HG01346_mat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG01346/assemblies/release2/alignments/winnowmap/GRCh38_no_alt/HG01346.GRCh38_no_alt.hap2.sorted.bam.bai
HG01358,1,HG01358_pat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG01358/assemblies/release2/alignments/winnowmap/GRCh38_no_alt/HG01358.GRCh38_no_alt.hap1.sorted.bam.bai
HG01358,2,HG01358_mat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG01358/assemblies/release2/alignments/winnowmap/GRCh38_no_alt/HG01358.GRCh38_no_alt.hap2.sorted.bam.bai
HG01361,1,HG01361_pat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG01361/assemblies/release2/alignments/winnowmap/GRCh38_no_alt/HG01361.GRCh38_no_alt.hap1.sorted.bam.bai
HG01361,2,HG01361_mat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG01361/assemblies/release2/alignments/winnowmap/GRCh38_no_alt/HG01361.GRCh38_no_alt.hap2.sorted.bam.bai
HG01433,1,HG01433_pat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG01433/assemblies/release2/alignments/winnowmap/GRCh38_no_alt/HG01433.GRCh38_no_alt.hap1.sorted.bam.bai
HG01433,2,HG01433_mat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG01433/assemblies/release2/alignments/winnowmap/GRCh38_no_alt/HG01433.GRCh38_no_alt.hap2.sorted.bam.bai
HG01496,1,HG01496_pat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG01496/assemblies/release2/alignments/winnowmap/GRCh38_no_alt/HG01496.GRCh38_no_alt.hap1.sorted.bam.bai
HG01496,2,HG01496_mat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG01496/assemblies/release2/alignments/winnowmap/GRCh38_no_alt/HG01496.GRCh38_no_alt.hap2.sorted.bam.bai
HG01530,1,HG01530_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG01530/assemblies/release2/alignments/winnowmap/GRCh38_no_alt/HG01530.GRCh38_no_alt.hap1.sorted.bam.bai
HG01530,2,HG01530_hap2_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG01530/assemblies/release2/alignments/winnowmap/GRCh38_no_alt/HG01530.GRCh38_no_alt.hap2.sorted.bam.bai
HG01784,1,HG01784_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG01784/assemblies/release2/alignments/winnowmap/GRCh38_no_alt/HG01784.GRCh38_no_alt.hap1.sorted.bam.bai
HG01784,2,HG01784_hap2_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG01784/assemblies/release2/alignments/winnowmap/GRCh38_no_alt/HG01784.GRCh38_no_alt.hap2.sorted.bam.bai
HG01786,1,HG01786_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG01786/assemblies/release2/alignments/winnowmap/GRCh38_no_alt/HG01786.GRCh38_no_alt.hap1.sorted.bam.bai
HG01786,2,HG01786_hap2_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG01786/assemblies/release2/alignments/winnowmap/GRCh38_no_alt/HG01786.GRCh38_no_alt.hap2.sorted.bam.bai
HG01884,1,HG01884_pat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG01884/assemblies/release2/alignments/winnowmap/GRCh38_no_alt/HG01884.GRCh38_no_alt.hap1.sorted.bam.bai
HG01884,2,HG01884_mat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG01884/assemblies/release2/alignments/winnowmap/GRCh38_no_alt/HG01884.GRCh38_no_alt.hap2.sorted.bam.bai
HG01891,1,HG01891_pat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG01891/assemblies/release2/alignments/winnowmap/GRCh38_no_alt/HG01891.GRCh38_no_alt.hap1.sorted.bam.bai
