sample_id,haplotype,assembly_name,location
HG00597,2,HG00597_mat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG00597/assemblies/release2/alignments/winnowmap/CHM13v2/HG00597.CHM13v2.hap2.sorted.bam
HG00609,1,HG00609_pat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG00609/assemblies/release2/alignments/winnowmap/CHM13v2/HG00609.CHM13v2.hap1.sorted.bam
HG00609,2,HG00609_mat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG00609/assemblies/release2/alignments/winnowmap/CHM13v2/HG00609.CHM13v2.hap2.sorted.bam
HG00621,1,HG00621_pat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG00621/assemblies/release2/alignments/winnowmap/CHM13v2/HG00621.CHM13v2.hap1.sorted.bam
HG00621,2,HG00621_mat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG00621/assemblies/release2/alignments/winnowmap/CHM13v2/HG00621.CHM13v2.hap2.sorted.bam
HG00639,1,HG00639_pat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG00639/assemblies/release2/alignments/winnowmap/CHM13v2/HG00639.CHM13v2.hap1.sorted.bam
HG00639,2,HG00639_mat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG00639/assemblies/release2/alignments/winnowmap/CHM13v2/HG00639.CHM13v2.hap2.sorted.bam
HG00642,1,HG00642_pat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG00642/assemblies/release2/alignments/winnowmap/CHM13v2/HG00642.CHM13v2.hap1.sorted.bam
HG00642,2,HG00642_mat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG00642/assemblies/release2/alignments/winnowmap/CHM13v2/HG00642.CHM13v2.hap2.sorted.bam
HG00658,1,HG00658_pat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG00658/assemblies/release2/alignments/winnowmap/CHM13v2/HG00658.CHM13v2.hap1.sorted.bam
HG00658,2,HG00658_mat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG00658/assemblies/release2/alignments/winnowmap/CHM13v2/HG00658.CHM13v2.hap2.sorted.bam
HG00673,1,HG00673_pat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG00673/assemblies/release2/alignments/winnowmap/CHM13v2/HG00673.CHM13v2.hap1.sorted.bam
HG00673,2,HG00673_mat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG00673/assemblies/release2/alignments/winnowmap/CHM13v2/HG00673.CHM13v2.hap2.sorted.bam
HG00706,1,HG00706_pat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG00706/assemblies/release2/alignments/winnowmap/CHM13v2/HG00706.CHM13v2.hap1.sorted.bam
HG00706,2,HG00706_mat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG00706/assemblies/release2/alignments/winnowmap/CHM13v2/HG00706.CHM13v2.hap2.sorted.bam
HG00733,1,HG00733_pat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC_PLUS/HG00733/assemblies/release2/alignments/winnowmap/CHM13v2/HG00733.CHM13v2.hap1.sorted.bam
HG00733,2,HG00733_mat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC_PLUS/HG00733/assemblies/release2/alignments/winnowmap/CHM13v2/HG00733.CHM13v2.hap2.sorted.bam
HG00735,1,HG00735_pat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG00735/assemblies/release2/alignments/winnowmap/CHM13v2/HG00735.CHM13v2.hap1.sorted.bam
HG00735,2,HG00735_mat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG00735/assemblies/release2/alignments/winnowmap/CHM13v2/HG00735.CHM13v2.hap2.sorted.bam
HG00738,1,HG00738_pat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG00738/assemblies/release2/alignments/winnowmap/CHM13v2/HG00738.CHM13v2.hap1.sorted.bam
HG00738,2,HG00738_mat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG00738/assemblies/release2/alignments/winnowmap/CHM13v2/HG00738.CHM13v2.hap2.sorted.bam
HG00741,1,HG00741_pat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG00741/assemblies/release2/alignments/winnowmap/CHM13v2/HG00741.CHM13v2.hap1.sorted.bam
HG00741,2,HG00741_mat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG00741/assemblies/release2/alignments/winnowmap/CHM13v2/HG00741.CHM13v2.hap2.sorted.bam
HG01071,1,HG01071_pat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG01071/assemblies/release2/alignments/winnowmap/CHM13v2/HG01071.CHM13v2.hap1.sorted.bam
HG01071,2,HG01071_mat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG01071/assemblies/release2/alignments/winnowmap/CHM13v2/HG01071.CHM13v2.hap2.sorted.bam
HG01074,1,HG01074_pat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG01074/assemblies/release2/alignments/winnowmap/CHM13v2/HG01074.CHM13v2.hap1.sorted.bam
HG01074,2,HG01074_mat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG01074/assemblies/release2/alignments/winnowmap/CHM13v2/HG01074.CHM13v2.hap2.sorted.bam
HG01081,1,HG01081_pat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG01081/assemblies/release2/alignments/winnowmap/CHM13v2/HG01081.CHM13v2.hap1.sorted.bam
HG01081,2,HG01081_mat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG01081/assemblies/release2/alignments/winnowmap/CHM13v2/HG01081.CHM13v2.hap2.sorted.bam
HG01099,1,HG01099_pat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG01099/assemblies/release2/alignments/winnowmap/CHM13v2/HG01099.CHM13v2.hap1.sorted.bam
HG01099,2,HG01099_mat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG01099/assemblies/release2/alignments/winnowmap/CHM13v2/HG01099.CHM13v2.hap2.sorted.bam
HG01106,1,HG01106_pat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG01106/assemblies/release2/alignments/winnowmap/CHM13v2/HG01106.CHM13v2.hap1.sorted.bam
HG01106,2,HG01106_mat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG01106/assemblies/release2/alignments/winnowmap/CHM13v2/HG01106.CHM13v2.hap2.sorted.bam
HG01109,1,HG01109_pat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC_PLUS/HG01109/assemblies/release2/alignments/winnowmap/CHM13v2/HG01109.CHM13v2.hap1.sorted.bam
HG01109,2,HG01109_mat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC_PLUS/HG01109/assemblies/release2/alignments/winnowmap/CHM13v2/HG01109.CHM13v2.hap2.sorted.bam
HG01123,1,HG01123_pat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG01123/assemblies/release2/alignments/winnowmap/CHM13v2/HG01123.CHM13v2.hap1.sorted.bam
HG01123,2,HG01123_mat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG01123/assemblies/release2/alignments/winnowmap/CHM13v2/HG01123.CHM13v2.hap2.sorted.bam
HG01150,1,HG01150_pat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG01150/assemblies/release2/alignments/winnowmap/CHM13v2/HG01150.CHM13v2.hap1.sorted.bam
HG01150,2,HG01150_mat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG01150/assemblies/release2/alignments/winnowmap/CHM13v2/HG01150.CHM13v2.hap2.sorted.bam
HG01167,1,HG01167_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG01167/assemblies/release2/alignments/winnowmap/CHM13v2/HG01167.CHM13v2.hap1.sorted.bam
HG01167,2,HG01167_hap2_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG01167/assemblies/release2/alignments/winnowmap/CHM13v2/HG01167.CHM13v2.hap2.sorted.bam
HG01175,1,HG01175_pat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG01175/assemblies/release2/alignments/winnowmap/CHM13v2/HG01175.CHM13v2.hap1.sorted.bam
HG01175,2,HG01175_mat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG01175/assemblies/release2/alignments/winnowmap/CHM13v2/HG01175.CHM13v2.hap2.sorted.bam
HG01192,1,HG01192_pat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG01192/assemblies/release2/alignments/winnowmap/CHM13v2/HG01192.CHM13v2.hap1.sorted.bam
HG01192,2,HG01192_mat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG01192/assemblies/release2/alignments/winnowmap/CHM13v2/HG01192.CHM13v2.hap2.sorted.bam
HG01243,1,HG01243_pat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC_PLUS/HG01243/assemblies/release2/alignments/winnowmap/CHM13v2/HG01243.CHM13v2.hap1.sorted.bam
HG01243,2,HG01243_mat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC_PLUS/HG01243/assemblies/release2/alignments/winnowmap/CHM13v2/HG01243.CHM13v2.hap2.sorted.bam
HG01252,1,HG01252_pat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG01252/assemblies/release2/alignments/winnowmap/CHM13v2/HG01252.CHM13v2.hap1.sorted.bam
HG01252,2,HG01252_mat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG01252/assemblies/release2/alignments/winnowmap/CHM13v2/HG01252.CHM13v2.hap2.sorted.bam
HG01255,1,HG01255_pat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG01255/assemblies/release2/alignments/winnowmap/CHM13v2/HG01255.CHM13v2.hap1.sorted.bam
HG01255,2,HG01255_mat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG01255/assemblies/release2/alignments/winnowmap/CHM13v2/HG01255.CHM13v2.hap2.sorted.bam
HG01258,1,HG01258_pat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG01258/assemblies/release2/alignments/winnowmap/CHM13v2/HG01258.CHM13v2.hap1.sorted.bam
HG01258,2,HG01258_mat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG01258/assemblies/release2/alignments/winnowmap/CHM13v2/HG01258.CHM13v2.hap2.sorted.bam
HG01261,1,HG01261_pat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG01261/assemblies/release2/alignments/winnowmap/CHM13v2/HG01261.CHM13v2.hap1.sorted.bam
HG01261,2,HG01261_mat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG01261/assemblies/release2/alignments/winnowmap/CHM13v2/HG01261.CHM13v2.hap2.sorted.bam
HG01346,1,HG01346_pat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG01346/assemblies/release2/alignments/winnowmap/CHM13v2/HG01346.CHM13v2.hap1.sorted.bam
HG01346,2,HG01346_mat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG01346/assemblies/release2/alignments/winnowmap/CHM13v2/HG01346.CHM13v2.hap2.sorted.bam
HG01358,1,HG01358_pat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG01358/assemblies/release2/alignments/winnowmap/CHM13v2/HG01358.CHM13v2.hap1.sorted.bam
HG01358,2,HG01358_mat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG01358/assemblies/release2/alignments/winnowmap/CHM13v2/HG01358.CHM13v2.hap2.sorted.bam
HG01361,1,HG01361_pat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG01361/assemblies/release2/alignments/winnowmap/CHM13v2/HG01361.CHM13v2.hap1.sorted.bam
HG01361,2,HG01361_mat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG01361/assemblies/release2/alignments/winnowmap/CHM13v2/HG01361.CHM13v2.hap2.sorted.bam
HG01433,1,HG01433_pat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG01433/assemblies/release2/alignments/winnowmap/CHM13v2/HG01433.CHM13v2.hap1.sorted.bam
HG01433,2,HG01433_mat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG01433/assemblies/release2/alignments/winnowmap/CHM13v2/HG01433.CHM13v2.hap2.sorted.bam
HG01496,1,HG01496_pat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG01496/assemblies/release2/alignments/winnowmap/CHM13v2/HG01496.CHM13v2.hap1.sorted.bam
HG01496,2,HG01496_mat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG01496/assemblies/release2/alignments/winnowmap/CHM13v2/HG01496.CHM13v2.hap2.sorted.bam
HG01530,1,HG01530_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG01530/assemblies/release2/alignments/winnowmap/CHM13v2/HG01530.CHM13v2.hap1.sorted.bam
HG01530,2,HG01530_hap2_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG01530/assemblies/release2/alignments/winnowmap/CHM13v2/HG01530.CHM13v2.hap2.sorted.bam
HG01784,1,HG01784_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG01784/assemblies/release2/alignments/winnowmap/CHM13v2/HG01784.CHM13v2.hap1.sorted.bam
HG01784,2,HG01784_hap2_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG01784/assemblies/release2/alignments/winnowmap/CHM13v2/HG01784.CHM13v2.hap2.sorted.bam
HG01786,1,HG01786_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG01786/assemblies/release2/alignments/winnowmap/CHM13v2/HG01786.CHM13v2.hap1.sorted.bam
HG01786,2,HG01786_hap2_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG01786/assemblies/release2/alignments/winnowmap/CHM13v2/HG01786.CHM13v2.hap2.sorted.bam
HG01884,1,HG01884_pat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG01884/assemblies/release2/alignments/winnowmap/CHM13v2/HG01884.CHM13v2.hap1.sorted.bam
HG01884,2,HG01884_mat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG01884/assemblies/release2/alignments/winnowmap/CHM13v2/HG01884.CHM13v2.hap2.sorted.bam
HG01891,1,HG01891_pat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG01891/assemblies/release2/alignments/winnowmap/CHM13v2/HG01891.CHM13v2.hap1.sorted.bam
HG01891,2,HG01891_mat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG01891/assemblies/release2/alignments/winnowmap/CHM13v2/HG01891.CHM13v2.hap2.sorted.bam
HG01928,1,HG01928_pat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG01928/assemblies/release2/alignments/winnowmap/CHM13v2/HG01928.CHM13v2.hap1.sorted.bam
HG01928,2,HG01928_mat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG01928/assemblies/release2/alignments/winnowmap/CHM13v2/HG01928.CHM13v2.hap2.sorted.bam
HG01934,1,HG01934_pat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG01934/assemblies/release2/alignments/winnowmap/CHM13v2/HG01934.CHM13v2.hap1.sorted.bam
HG01934,2,HG01934_mat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG01934/assemblies/release2/alignments/winnowmap/CHM13v2/HG01934.CHM13v2.hap2.sorted.bam
HG01940,1,HG01940_pat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG01940/assemblies/release2/alignments/winnowmap/CHM13v2/HG01940.CHM13v2.hap1.sorted.bam
HG01940,2,HG01940_mat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG01940/assemblies/release2/alignments/winnowmap/CHM13v2/HG01940.CHM13v2.hap2.sorted.bam
HG01943,1,HG01943_pat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG01943/assemblies/release2/alignments/winnowmap/CHM13v2/HG01943.CHM13v2.hap1.sorted.bam
HG01943,2,HG01943_mat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG01943/assemblies/release2/alignments/winnowmap/CHM13v2/HG01943.CHM13v2.hap2.sorted.bam
HG01952,1,HG01952_pat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG01952/assemblies/release2/alignments/winnowmap/CHM13v2/HG01952.CHM13v2.hap1.sorted.bam
HG01952,2,HG01952_mat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG01952/assemblies/release2/alignments/winnowmap/CHM13v2/HG01952.CHM13v2.hap2.sorted.bam
HG01960,1,HG01960_pat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG01960/assemblies/release2/alignments/winnowmap/CHM13v2/HG01960.CHM13v2.hap1.sorted.bam
HG01960,2,HG01960_mat_hprc_r2_v1.0.1,s3://human-pangenomics/working/HPRC/HG01960/assemblies/release2/alignments/winnowmap/CHM13v2/HG01960.CHM13v2.hap2.sorted.bam
